numer_klienta|typ|nazwa1|nazwa2|data
1018416|E|Jasiński|Martyna|
1018102|Z|Wójcik|Czesława|
1018102|Z|Nowicki|Aleksandra|
1013677|P|Kołodziej|Wiola|
1013325|G|Pietrzak|Aldona|
1013325|S|Wiśniewski|Zdzisław|
1012351||Alicja|Kucharski|
1013631|E|Pawłowski|Marian|
1013631|G|Woźniak|Konrad|
1013928|E|Urbański|Eryk|
1013928||Kazimierz|Wróblewski|
1013928||Wanda|Jakubowski|
1015790||Zofia|Witkowska|
1015790|S|Wróblewski|Ignacy|
1017868|G|Pawlik|Władysław|
1017868|E|Kołodziej|Bartosz|
1018499|Z|Baranowski|Piotra|
1018499|G|Sobczyk|Nikola|
1015539|E|Pawłowski|Robert|
1018680|G|Kozłowski|Alicja|
1015495|G|Majewski|Elżbieta|
1011373|G|Ostrowski|Maksymilian|
1011373||Rafał|Zieliński|
1012843|Z|Zalewski|Iwona|
1012843|S|Piątkowski|Zdzisław|
1019076||Dorota|Głowacki|
1019076|S|Jóźwiak|Natasza|
1019076||Jadwiga|Szczepański|
1019076|Z|Duda|Teodora|
1014653||Gabriela|Kowalczyk|
1014653|Z|Krzyżanowski|Lidia|
1015349||Aurelia|Nowak|
1015349|S|Tomaszewski|Damian|
1017995|S|Piątkowski|Genowefa|
1012731|Z|Wieczorek|Julia|
1013485|Z|Sosnowski|Zdzisław|
1013485|E|Kaczmarek|Oskar|
1010806|E|Grabowski|Helena|
1010806|P|Sadowski|Leon|
1010806||Hanna|Jasiński|
1018686|P|Krajewski|Karol|
1018916|Z|Walczak|Katarzyna|
1018916|E|Pawlak|Waldemar|
1016143|E|Krajewski|Joanna|
1013027|Z|Wesołowski|Karolina|
1013526|P|Kwiatkowski|Eugenia|
1013526|E|Krawczyk|Robert|
1013526|E|Piątkowski|Albert|
1015909|F|Stępień|Zenon|
1015909|S|Król|Stanisława|
1012879|E|Sobczak|Gabriela|
1016006|F|Olszewski|Tamara|
1018513|E|Malinowski|Lech|
1018007|Z|Piotrowski|Waldemar|
1018007|Z|Jóźwiak|Eryk|
1012933|G|Baran|Bożena|
1012933|G|Wieczorek|Tatiana|
1016774||Danuta|Leszczyński|
1016774|F|Pawlak|Oktawia|
1010895|E|Baran|Edward|
1010895|G|Wróbel|Mateusz|
1018420|P|Kucharski|Henryk|
1018420|E|Szymański|Teresa|
1013830|Z|Adamczyk|Nina|
1013830|Z|Kamiński|Dagmara|
1013830||Marzenna|Duda|
1012995|E|Górski|Oktawia|
1012995|E|Kowal|Feliks|
1010040|Z|Mazur|Krzysztof|
1010040|G|Orłowski|Teresa|
1018587|P|Kołodziej|Liliana|
1018497|Z|Orłowski|Helena|
1018297|E|Kołodziej|Sabina|
1013581|F|Czarnecki|Katarzyna|
1017726|S|Michalski|Wioletta|
1012428|E|Zając|Kornel|
1018330|Z|Wilk|Robert|
1018603||Celina|Dąbrowski|
1018603|F|Szczepański|Paulina|
1013543|P|Mazur|Leszek|
1013543|S|Stępień|Tamara|
1011477|E|Stanisławski|Rafał|
1013358|P|Kowalski|Helena|
1013358||Leszek|Kucharski|
1015234|E|Nowak|Leszek|
1019425|F|Gajewski|Karol|
1010548|E|Głowacki|Roman|
1012186|E|Szymański|Marcin|
1012186||Mariusz|Kubiak|
1012186|G|Witkowski|Karol|
1018563||Ireneusz|Stępień|
1018563|P|Ostrowski|Kornel|
1018563|Z|Wesołowski|Sabina|
1018563|Z|Jankowski|Anna|
1011591|S|Lipiński|Wacław|
1011591|F|Zielinski|Krzysztof|
1013092|E|Piątkowski|Mieczysław|
1013092|Z|Nowicki|Sylwia|
1013092|E|Wróbel|Łukasz|
1011549||Martyna|Zieliński|
1015335|F|Wiśniewski|Oskar|
1015335|E|Adamczyk|Bartłomiej|
1012090|Z|Piątkowski|Janina|
1012090|G|Urbański|Genowefa|
1010268|S|Kowalski|Wojciech|
1019726|E|Nowak|Maria|
1012441|Z|Witkowski|Adam|
1012441|F|Majewski|Barbara|
1010104|P|Kubiak|Tamara|
1010104|P|Pawłowski|Szymon|
1012756||Marek|Ostrowski|
1012756||Marzena|Kozłowski|
1012756|G|Michalak|Kamil|
1019001|E|Nowak|Leokadia|
1018572|F|Rutkowski|Kazimierz|
1018572|Z|Duda|Honorata|
1016106|E|Sobczak|Paweł|
1016106|F|Walczak|Teodora|
1016106|Z|Leszczyński|Grzegorz|
1017047|E|Wiśniewski|Nikola|
1011128|F|Mazur|Maria|
1011128|E|Sienkiewicz|Norbert|
1017496||Wanda|Gajewski|
1017496|G|Urbański|Krystyna|
1017496|G|Wójcik|Rafał|
1016856|G|Jóźwiak|Piotra|
1016856|G|Rutkowski|Agnieszka|
1011049|F|Krajewski|Eugeniusz|
1019021|P|Witkowski|Maria|
1019021|Z|Górski|Dagmara|
1019716|F|Szulc|Szymon|
1019716||Czesław|Jóźwiak|
1012376|E|Zalewski|Dawid|
1012376|P|Grabowski|Joanna|
1012376|E|Kubiak|Tatiana|
1012376|Z|Jakubowski|Agnieszka|
1010140|P|Wróbel|Wiktor|
1010715|E|Kowal|Ryszard|
1014585||Maciej|Duda|
1014585|P|Sienkiewicz|Czesława|
1011834|S|Zając|Maksymilian|
1012089|F|Wilk|Ryszard|
1012089|E|Nowakowski|Zbigniew|
1012089||Tamara|Rogowski|
1018550|S|Nowicki|Lidia|
1013373|G|Kołodziej|Sabina|
1013373|E|Adamczyk|Bogdan|
1013373|E|Nowakowski|Elwira|
1019255|P|Duda|Zuzanna|
1011873|Z|Król|Piotra|
1011873|G|Szczepański|Janina|
1013221|Z|Krzyżanowski|Lech|
1013853|E|Rutkowski|Maksymilian|
1013853|E|Król|Mirosław|
1013853|E|Bukowski|Marcel|
1019373||Tadeusz|Kołodziej|
1010700||Krystyna|Wójcik|
1015301||Stanisław|Rutkowski|
1015301|F|Pawlik|Józef|
1018321|P|Nowicki|Mirosław|
1018939|G|Michalik|Brunon|
1018939|Z|Szczepański|Aleksandra|
1017863|Z|Szewczyk|Filip|
1018542|G|Janowski|Hanna|
1012979|F|Ostrowski|Wiesław|
1018547|E|Wilk|Henryk|
1018547|F|Zając|Oliwia|
1018547|S|Krawczyk|Halina|
1019252|E|Wiśniewski|Bogumił|
1019252|E|Jankowski|Marzena|
1015327|Z|Malinowski|Wioletta|
1015917||Danuta|Kubiak|
1015917|G|Sikorski|Marcel|
1018600|G|Kołodziej|Kacper|
1018600|S|Pietrzak|Katarzyna|
1011545|P|Kowalczyk|Filip|
1011545|Z|Zieliński|Arkadiusz|
1015064||Irena|Jabłoński|
1015064||Henryk|Stępień|
1014339|E|Sosnowski|Wacław|
1011735|Z|Mróz|Iwona|
1016701||Wojciech|Ostrowski|
1011030|E|Malinowski|Genowefa|
1011030|E|Kowal|Leon|
1019136|E|Kołodziej|Artur|
1019136|E|Sobczak|Patryk|
1010530|Z|Michalik|Patryk|
1015078|P|Jabłoński|Liliana|
1015078|Z|Michalik|Natalia|
1015078|G|Wilk|Rafał|
1015078|Z|Wilk|Błażej|
1019674||Kacper|Krzyżanowski|
1019674|Z|Kozłowski|Tatiana|
1017694|F|Grabowski|Mateusz|
1015929|Z|Krajewski|Leszek|
1015929|Z|Pawlak|Rafał|
1015929|S|Dąbrowski|Celina|
1013098|Z|Witkowska|Marek|
1011557|E|Czarnecki|Zbigniew|
1011557|P|Szymański|Elwira|
1011557||Teodora|Lis|
1014208|G|Majewski|Leokadia|
1014208|E|Wesołowski|Natalia|
1012430|G|Kozak|Norbert|
1011101|E|Król|Zdzisława|
1018998|P|Nowakowski|Róża|
1018998|P|Witkowska|Wojciech|
1018998|Z|Kołodziej|Juliusz|
1018998|E|Wieczorek|Bożena|
1017441|E|Ostrowski|Zbigniew|
1017441|Z|Witkowska|Brunon|
1017749|E|Michalik|Kamila|
1017749|E|Nowak|Sonia|
1017749|E|Kowalski|Antoni|
1014203|E|Pawlak|Karolina|
1014203|F|Rutkowski|Wanda|
1014203|E|Kowal|Sylwia|
1015867||Władysław|Wieczorek|
1015867||Kamila|Dąbrowski|
1015867|Z|Ostrowski|Sławomir|
1014541||Natalia|Zalewski|
1014541||Robert|Walczak|
1015962|P|Urbański|Ireneusz|
1018096|E|Kozak|Piotra|
1018096|Z|Olszewski|Błażej|
1016034|G|Wieczorek|Danuta|
1016034|P|Kozłowski|Anna|
1012091|E|Zieliński|Krzysztof|
1010630||Irena|Piotrowski|
1010630|F|Orłowski|Zdzisław|
1019899|E|Zalewski|Mariusz|
1019899|S|Szczepański|Tamara|
1013372|P|Czarnecki|Sabina|
1011274|F|Baranowski|Kacper|
1011974|E|Sobczyk|Roman|
1017158|S|Woźniak|Natasza|
1017158||Tymoteusz|Lis|
1013858|P|Lipiński|Eryk|
1013858|F|Rutkowski|Apolonia|
1018891|F|Mróz|Józef|
1015160|Z|Krajewski|Wojciech|
1015160|F|Król|Marek|
1015160|Z|Witkowska|Żaneta|
1015160|G|Leszczyński|Leszek|
1016718|F|Sikorski|Waldemar|
1016718|E|Nowakowski|Mieczysław|
1015364|Z|Kaczmarek|Żaneta|
1015364|Z|Kozłowski|Jarosław|
1018799|Z|Leszczyński|Damian|
1018799|G|Zielinski|Urszula|
1012056|Z|Witkowski|Józef|
1012056|E|Kowal|Rafał|
1012056|Z|Rutkowski|Kamila|
1015550||Cezary|Kaczmarek|
1015550|E|Tomaszewski|Sandra|
1010970||Elżbieta|Król|
1010970|P|Sosnowski|Krzysztof|
1011708|Z|Sienkiewicz|Adrianna|
1011494|S|Michalik|Jadwiga|
1011494||Grzegorz|Krzyżanowski|
1018154|F|Pawlak|Bogumił|
1018154|F|Szymański|Łukasz|
1018154|G|Janowski|Zofia|
1018926||Alicja|Lipiński|
1018926|S|Lis|Rafał|
1010894|E|Wieczorek|Bożena|
1010894|P|Wojciechowski|Danuta|
1010683|E|Woźniak|Tomasz|
1011836|F|Sadowski|Artur|
1011836|F|Piotrowski|Jacek|
1011836|G|Piątkowski|Leon|
1011836||Cezary|Górski|
1010183|G|Kubiak|Krzysztof|
1010183|G|Zielinski|Albert|
1018307|Z|Sikora|Zbigniew|
1018307|E|Nowicki|Dariusz|
1011633||Karol|Sobczak|
1011633|G|Duda|Przemysław|
1011965|G|Urbański|Justyna|
1018384||Leon|Kozak|
1018384|F|Jasiński|Oskar|
1013739|E|Walczak|Władysław|
1013739|E|Mróz|Halina|
1018210|Z|Witkowski|Alicja|
1017829|G|Krajewski|Patrycja|
1011522|E|Jasiński|Emilia|
1010076||Błażej|Król|
1018773|E|Dąbrowski|Honorata|
1018773|S|Wójcik|Maciej|
1017782|F|Marciniak|Bogumiła|
1017782|P|Bukowski|Hanna|
1011304|E|Dąbrowski|Marzena|
1016020|E|Jankowski|Aneta|
1014546||Grzegorz|Wójcik|
1012043||Norbert|Marciniak|
1012043|P|Baran|Mirosław|
1016514|G|Stanisławski|Oliwia|
1018077|P|Kozak|Beata|
1018077|Z|Michalak|Grzegorz|
1011835|F|Kołodziej|Marek|
1014278||Diana|Krzyżanowski|
1019684|E|Kubiak|Mateusz|
1019684|E|Rutkowski|Piotr|
1019684|G|Dąbrowski|Wacław|
1019684||Krzysztof|Szczepański|
1016867|F|Wesołowski|Anna|
1016867|E|Wesołowski|Ireneusz|
1015843||Rafał|Krawczyk|
1015843|G|Duda|Małgorzata|
1010884|E|Kubiak|Adam|
1013011|Z|Mróz|Celina|
1013011|Z|Mazur|Tymoteusz|
1014284|E|Pawlak|Dawid|
1014284|S|Jankowski|Karol|
1014284|E|Leszczyński|Andrzej|
1014177||Kacper|Leszczyński|
1014177|E|Sadowski|Elżbieta|
1019895||Robert|Szczepański|
1019895||Łucja|Sosnowski|
1014977|E|Rogowski|Bartłomiej|
1014977|F|Kołodziej|Artur|
1014977|G|Kucharski|Feliks|
1013375|G|Jabłoński|Artur|
1016102|E|Zieliński|Teresa|
1016102|E|Szulc|Jan|
1019513|P|Duda|Tymoteusz|
1016598|S|Zając|Celina|
1016598|Z|Czarnecki|Danuta|
1016598||Gabriela|Szymański|
1017711|S|Marciniak|Justyna|
1017352|E|Kowal|Beata|
1011761|F|Stępień|Natalia|
1011761||Marcin|Ostrowski|
1018692||Janusz|Nowakowski|
1011979|S|Jasiński|Leszek|
1015381||Krzysztof|Tomczyk|
1015381|E|Głowacki|Małgorzata|
1016529|P|Kowalczyk|Emilia|
1016529|E|Lipiński|Hanna|
1014481|Z|Krawczyk|Wioletta|
1014481||Felicja|Szymański|
1011018|F|Piątkowski|Karol|
1011018|E|Szczepański|Michał|
1010590|S|Majewski|Ignacy|
1011303|E|Rutkowski|Daniel|
1011303|E|Szczepański|Piotr|
1012081|E|Zieliński|Krzysztof|
1010872|E|Wojciechowski|Leszek|
1018335|S|Rutkowski|Irena|
1014521|E|Bukowski|Rafał|
1016461|S|Szymański|Stanisław|
1016461||Władysław|Rogowski|
1015309||Stanisława|Sikora|
1012161|P|Bukowski|Artur|
1015825|G|Leszczyński|Waldemar|
1018398|E|Sosnowski|Antoni|
1011267|G|Wieczorek|Wioletta|
1011267|E|Sienkiewicz|Zenon|
1012478|E|Kowalski|Alicja|
1010951|Z|Zawadzki|Antoni|
1010951|G|Grabowski|Daria|
1010951|Z|Tomaszewski|Marzena|
1010951|G|Krawczyk|Leokadia|
1012476||Andrzej|Wesołowski|
1018713|E|Walczak|Adam|
1010544|E|Zawadzki|Celina|
1014769|P|Kamiński|Dariusz|
1014769||Rafał|Zieliński|
1014769|Z|Jabłoński|Bogumiła|
1015260|F|Wójcik|Daria|
1011131||Apolonia|Lis|
1011131|P|Sikora|Sandra|
1011131|Z|Jakubowski|Apolonia|
1010420|F|Rutkowski|Ewelina|
1014999|E|Urbański|Nina|
1014999|Z|Michalik|Beata|
1014999|E|Tomaszewski|Bartłomiej|
1019862|P|Wojciechowski|Filip|
1019862|G|Sikorski|Krzysztof|
1011092|Z|Wojciechowski|Marcin|
1011092|E|Sikora|Ewelina|
1011092|G|Pawłowski|Stanisław|
1013772|E|Wilk|Danuta|
1013772|G|Zalewski|Ilona|
1013132||Cezary|Baran|
1013132|F|Jakubowski|Katarzyna|
1013132|G|Sienkiewicz|Tymoteusz|
1013829|S|Głowacki|Oktawia|
1013829||Patrycja|Sienkiewicz|
1019735|P|Krzyżanowski|Jerzy|
1014848|F|Grabowski|Feliks|
1014848|Z|Rutkowski|Grażyna|
1018012|Z|Kwiatkowski|Halina|
1014330|F|Rutkowski|Ignacy|
1014330||Aleksander|Zawadzki|
1010117|Z|Kołodziej|Antoni|
1010117|E|Janowski|Tamara|
1016906||Felicja|Sosnowski|
1019677|Z|Zielinski|Tymoteusz|
1013680|E|Jankowski|Klaudia|
1011987|Z|Kowal|Sebastian|
1013712|G|Pawlik|Igor|
1013712|E|Piotrowski|Lucyna|
1019806|E|Kubiak|Daniel|
1019806|G|Kowal|Michał|
1016096|E|Grabowski|Kamila|
1010252|Z|Duda|Damian|
1010252|Z|Lewandowski|Felicja|
1019023|G|Baran|Wiktor|
1017541|E|Sikora|Marian|
1016498|G|Adamczyk|Sonia|
1016498||Aurelia|Sosnowski|
1015371||Danuta|Majewski|
1015371|P|Olszewski|Ireneusz|
1017386|E|Duda|Tamara|
1010454|Z|Jakubowski|Leon|
1012111||Tatiana|Zawadzki|
1016870|Z|Jakubowski|Ewa|
1012168||Martyna|Dąbrowski|
1012168|P|Sobczak|Brunon|
1012877|Z|Pawlik|Bogumiła|
1010322|E|Kowalczyk|Maciej|
1010322||Oskar|Głowacki|
1011172|E|Michalik|Agnieszka|
1011172|E|Sobczyk|Maksymilian|
1011172|S|Czarnecki|Klaudia|
1010632|S|Duda|Kinga|
1010632|G|Olszewski|Ilona|
1010632|E|Kucharski|Monika|
1010632|S|Majewski|Damian|
1015317||Irena|Adamczyk|
1015317|E|Król|Wiola|
1010843||Bożena|Wróbel|
1014962|Z|Baran|Celina|
1014962|E|Kowalczyk|Martyna|
1014962||Krystyna|Nowak|
1014962|G|Wiśniewski|Krzysztof|
1016673|G|Baran|Leszek|
1016673|E|Kucharski|Elżbieta|
1016673|E|Lis|Marek|
1014006|E|Nowicki|Michał|
1014006|E|Leszczyński|Dawid|
1011914|S|Król|Kamil|
1016727|F|Piątkowski|Albert|
1016727|Z|Jakubowski|Helena|
1016727|G|Bukowski|Marian|
1014172|Z|Pawlik|Kacper|
1014172|E|Jabłoński|Marzenna|
1010392|E|Stępień|Genowefa|
1010392|Z|Adamczyk|Łukasz|
1010392||Edward|Zając|
1017951|F|Witkowski|Paweł|
1017951|S|Krawczyk|Żaneta|
1017951|E|Piotrowski|Janina|
1013939|E|Lis|Józef|
1013939|E|Sobczak|Aleksander|
1012909|G|Nowakowski|Ewelina|
1012909|G|Nowicki|Leszek|
1018174|G|Michalski|Wojciech|
1015959||Barbara|Marciniak|
1014240|E|Sobczyk|Daniel|
1010821|E|Szewczyk|Leszek|
1010821|Z|Górski|Helena|
1011033|G|Wojciechowski|Wanda|
1014995|G|Zielinski|Feliks|
1014995|E|Szewczyk|Adam|
1014995|Z|Kaczmarek|Renata|
1014995|E|Ostrowski|Jolanta|
1017971|E|Kucharski|Tatiana|
1017971|Z|Kowalski|Artur|
1017971||Piotra|Adamczyk|
1012423||Lucyna|Nowakowski|
1012423|S|Kowalczyk|Tomasz|
1012423|G|Rutkowski|Piotra|
1016401|Z|Sobczyk|Bogumił|
1015565|E|Kozłowski|Kazimierz|
1015565|F|Urbański|Wiola|
1013866|F|Szymański|Zofia|
1013866|S|Nowicki|Mariusz|
1013866|P|Wojtas|Honorata|
1012307|G|Piątkowski|Arkadiusz|
1018706|Z|Orłowski|Liliana|
1013171|P|Szymański|Klaudia|
1015031|E|Jabłoński|Emilia|
1015031|E|Jóźwiak|Filip|
1019121|S|Wiśniewski|Elżbieta|
1013690|S|Zielinski|Kamila|
1013690|G|Kozak|Agnieszka|
1013690|G|Wojtas|Liliana|
1013690|G|Michalski|Oliwia|
1013445|Z|Stanisławski|Adrianna|
1016786||Tadeusz|Król|
1015012|Z|Stępień|Bożena|
1015012|Z|Krawczyk|Genowefa|
1012204|E|Nowakowski|Danuta|
1017320|Z|Walczak|Sławomir|
1017320|F|Duda|Kazimierz|
1017320|P|Wójcik|Grażyna|
1014706|G|Walczak|Julia|
1018419|S|Olszewski|Artur|
1012500|E|Król|Janina|
1012191|E|Nowakowski|Dagmara|
1012191|E|Sobczyk|Eryk|
1019775|E|Sikora|Marcin|
1019949|F|Witkowska|Piotra|
1014074||Józef|Marciniak|
1014074|E|Wojtas|Zuzanna|
1014074|Z|Adamczyk|Jan|
1014074|G|Bukowski|Tadeusz|
1011994|S|Adamczyk|Celina|
1011994|G|Piątkowski|Daniel|
1012695||Jan|Leszczyński|
1012695|P|Marciniak|Aleksandra|
1012695|G|Wojciechowski|Jolanta|
1019732|Z|Baran|Renata|
1019732|F|Krajewski|Mieczysław|
1019732|S|Piątkowski|Robert|
1012084||Dorota|Kowalczyk|
1010300|G|Sobczyk|Zofia|
1010300||Robert|Zając|
1011016|E|Marciniak|Eliza|
1011016|E|Mazur|Paweł|
1011016|S|Wojciechowski|Julia|
1016414|E|Zielinski|Cecylia|
1010587|Z|Lis|Bernadeta|
1017993|G|Grabowski|Nataniel|
1010819|F|Pawłowski|Roman|
1010819|P|Walczak|Adam|
1015930|E|Król|Laura|
1016280|E|Witkowska|Paulina|
1016280|Z|Zalewski|Diana|
1012869|S|Sikorski|Lech|
1012869|F|Zielinski|Dawid|
1017049|G|Wójcik|Zbigniew|
1017049|E|Wróblewski|Krzysztof|
1017049|Z|Król|Natasza|
1013841|G|Urbański|Leszek|
1010431|G|Tomczyk|Piotr|
1011313|F|Orłowski|Aldona|
1015305||Karol|Sikorski|
1015305|F|Mazur|Żaneta|
1019672|E|Szymański|Bogumiła|
1018265|S|Czarnecki|Wanda|
1014170|E|Gajewski|Kamil|
1014170|F|Rutkowski|Zbigniew|
1012181|E|Kwiatkowski|Dariusz|
1017578|P|Szymański|Magdalena|
1017578|E|Pawlik|Marcel|
1012701||Rafał|Szczepański|
1019748|E|Jakubowski|Jolanta|
1018049|P|Rogowski|Patrycja|
1018941|F|Król|Oskar|
1010332|E|Wróblewski|Sabina|
1010114|G|Tomczyk|Rafał|
1010114|S|Pawlak|Agnieszka|
1017334|E|Mikołajczyk|Diana|
1017334||Albert|Witkowska|
1010338|P|Lis|Zdzisława|
1010338|E|Kubiak|Dagmara|
1017904|G|Król|Honorata|
1011296|E|Grabowski|Dawid|
1018906|P|Duda|Eliza|
1018906|Z|Tomczyk|Cecylia|
1011759||Wiktor|Jankowski|
1011759|G|Mazur|Marian|
1011759||Helena|Adamczyk|
1011759|G|Tomaszewski|Antoni|
1011759|E|Wójcik|Dawid|
1019849|Z|Lis|Kornel|
1019849|F|Mazur|Grażyna|
1017201||Ryszard|Wróblewski|
1017201||Juliusz|Sadowski|
1017643|Z|Kozak|Maciej|
1017643|Z|Woźniak|Stanisław|
1017132|Z|Wróbel|Irena|
1010194|Z|Baran|Władysław|
1010194|E|Pawłowski|Anna|
1018024|F|Sienkiewicz|Apolonia|
1015304||Kamila|Woźniak|
1015304|P|Sobczyk|Kazimierz|
1015304|G|Kucharski|Nataniel|
1015304|G|Krzyżanowski|Sonia|
1019625|G|Szulc|Artur|
1019625||Jerzy|Kowal|
1019625|P|Duda|Leszek|
1010032|Z|Bukowski|Bożena|
1012040||Artur|Lis|
1013577|Z|Wróblewski|Albert|
1017536|E|Janowski|Damian|
1017536|F|Mróz|Adam|
1017536||Kacper|Krajewski|
1017536|S|Jóźwiak|Wanda|
1015269|Z|Duda|Kacper|
1015269|E|Nowakowski|Ilona|
1013833|E|Wieczorek|Juliusz|
1013833|G|Mróz|Eugenia|
1013833|G|Tomczyk|Kacper|
1019759|Z|Kucharski|Aldona|
1013565|G|Szczepański|Wacław|
1013565|Z|Lis|Piotra|
1011920||Dariusz|Piotrowski|
1013339|Z|Baranowski|Honorata|
1013339||Oskar|Tomaszewski|
1017058|Z|Wieczorek|Janusz|
1017058|G|Wróblewski|Leokadia|
1010201||Stanisław|Szewczyk|
1010201||Roman|Baranowski|
1010201|G|Kaczmarek|Kacper|
1013181||Henryk|Wilk|
1013181||Maksymilian|Pietrzak|
1015502|S|Zielinski|Wiera|
1018867|S|Baran|Natasza|
1012223|E|Kozak|Laura|
1012223||Katarzyna|Wieczorek|
1012223||Bernadeta|Orłowski|
1012223|F|Michalak|Przemysław|
1014511||Dariusz|Pawlik|
1014511|F|Głowacki|Grzegorz|
1018991|E|Kucharski|Barbara|
1016353|S|Malinowski|Leokadia|
1012525|G|Kwiatkowski|Aneta|
1010935|E|Rogowski|Bogumiła|
1010935|G|Rutkowski|Dawid|
1010935|E|Szewczyk|Stanisława|
1010935||Wiera|Krajewski|
1018819|E|Stanisławski|Natasza|
1013119|E|Szymański|Leokadia|
1012184|Z|Kubiak|Jadwiga|
1010402|Z|Sosnowski|Marek|
1010402|S|Kubiak|Leszek|
1011839|Z|Zając|Ryszard|
1011839|E|Lis|Alicja|
1019458|F|Nowak|Genowefa|
1019458||Natalia|Wójcik|
1011342|Z|Kucharski|Karol|
1011342||Genowefa|Gajewski|
1018165||Lech|Szulc|
1014473|E|Adamczyk|Ewelina|
1014473|G|Sikorski|Wojciech|
1014473|Z|Janowski|Jarosław|
1011413|E|Zalewski|Adrianna|
1011413|E|Wesołowski|Wiera|
1012436|E|Lewandowski|Feliks|
1012436|P|Kowal|Zdzisława|
1010856||Igor|Wieczorek|
1010671||Zofia|Szymański|
1010671|E|Orłowski|Bogumiła|
1010671|G|Głowacki|Bożena|
1014670||Eryk|Zielinski|
1014670|G|Majewski|Mateusz|
1019901|E|Witkowski|Krystyna|
1019901||Janusz|Rutkowski|
1019901|S|Wójcik|Sandra|
1019901||Oktawia|Gajewski|
1017061|S|Sosnowski|Ignacy|
1017061|G|Witkowska|Sandra|
1017061|P|Szulc|Helena|
1019646|P|Sikorski|Sebastian|
1019646|F|Szewczyk|Bernadeta|
1019646|P|Szulc|Wiktor|
1011673|Z|Stępień|Joanna|
1010845|G|Witkowski|Emilia|
1015165|S|Sikorski|Felicja|
1015165||Krystyna|Duda|
1011263|G|Adamczyk|Daria|
1011263||Janina|Krawczyk|
1011263|E|Olszewski|Szymon|
1017399|F|Marciniak|Maria|
1011149|G|Baranowski|Wiktor|
1019680|E|Witkowski|Honorata|
1013861|P|Kwiatkowski|Waldemar|
1017131|E|Rogowski|Tadeusz|
1018631|S|Rutkowski|Irena|
1018631|F|Szewczyk|Barbara|
1018631|F|Gajewski|Rafał|
1018631|Z|Jasiński|Jerzy|
1010539|Z|Krajewski|Henryk|
1010539|G|Jankowski|Marian|
1010539|E|Tomczyk|Agnieszka|
1018594|E|Janowski|Edyta|
1018594||Marta|Kwiatkowski|
1018594|Z|Wojtas|Władysław|
1018594|E|Zawadzki|Jadwiga|
1016685|G|Jasiński|Róża|
1011503|Z|Sobczyk|Sandra|
1011503|E|Czarnecki|Honorata|
1011503||Aurelia|Tomczyk|
1019209|G|Mróz|Zenon|
1018632|S|Kowal|Sabina|
1014129|Z|Nowicki|Cecylia|
1016032|E|Walczak|Adam|
1016032||Róża|Nowak|
1016554|Z|Nowakowski|Bożena|
1016554|E|Dąbrowski|Kazimierz|
1016554||Teodora|Nowak|
1016554|G|Sienkiewicz|Marta|
1017374|Z|Baran|Kinga|
1013586|Z|Michalik|Jerzy|
1010419|Z|Malinowski|Piotr|
1010419|E|Wójcik|Genowefa|
1010419|P|Mazur|Roman|
1012976||Emilia|Zając|
1012976|G|Stępień|Dawid|
1010963||Błażej|Zielinski|
1010963|Z|Lis|Anna|
1010963|E|Nowakowski|Rafał|
1010963|E|Pietrzak|Dawid|
1012744|Z|Wesołowski|Piotra|
1013120|Z|Stępień|Artur|
1017284|G|Sienkiewicz|Kazimierz|
1017284|Z|Tomczyk|Sylwia|
1011322||Leszek|Sienkiewicz|
1019129|E|Sikora|Tadeusz|
1019129|P|Krajewski|Antoni|
1013839||Janina|Marciniak|
1013839|S|Wieczorek|Tatiana|
1013839|S|Sikorski|Norbert|
1015597||Albert|Król|
1010521|E|Michalski|Justyna|
1010521|S|Kołodziej|Teresa|
1019490|S|Sosnowski|Nataniel|
1013811||Bożena|Jankowski|
1014506|G|Wróblewski|Blanka|
1012352|G|Piątkowski|Marzenna|
1012352||Aleksandra|Grabowski|
1011508||Krzysztof|Sobczyk|
1011508|Z|Czarnecki|Janusz|
1014122|E|Michalski|Ilona|
1014122|G|Mikołajczyk|Wiera|
1018894|Z|Pietrzak|Grażyna|
1019493|Z|Wojciechowski|Daria|
1016808|E|Gajewski|Jerzy|
1014949|Z|Lis|Karol|
1014949||Sławomir|Sadowski|
1019036||Leon|Kozłowski|
1019432|E|Witkowska|Natalia|
1018889|E|Urbański|Julia|
1019702||Przemysław|Piotrowski|
1019702|Z|Jankowski|Jolanta|
1011812|G|Pietrzak|Zdzisława|
1011971||Martyna|Sobczyk|
1011971|G|Krzyżanowski|Beata|
1013714|Z|Lis|Laura|
1016897|G|Kucharski|Teresa|
1016897|E|Szymański|Arkadiusz|
1012216|F|Witkowska|Wiola|
1019011|E|Kucharski|Grażyna|
1019011|G|Witkowska|Mieczysław|
1019011|E|Michalik|Marek|
1013173|G|Zielinski|Oktawia|
1013173|S|Jakubowski|Jan|
1013173|F|Kołodziej|Zdzisława|
1013173|F|Szymański|Martyna|
1018139|S|Michalski|Bożena|
1014159||Irena|Piotrowski|
1018640|F|Janowski|Bożena|
1012293|S|Sobczyk|Karol|
1012293||Gabriela|Wesołowski|
1013055|Z|Wilk|Grażyna|
1013055||Patryk|Zając|
1010349|G|Michalski|Stanisław|
1016573||Monika|Sobczak|
1010556||Stanisława|Jasiński|
1010556||Dariusz|Jasiński|
1013773|E|Urbański|Renata|
